# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 6.574936035786935,-0.9173655192332814,-2.701928627138107,-4.019976501142558,167.77450431944257,0.0,-0.12101633153995354,-8.26334749429956,19.677532615857253,-215.32578363397678
 6.57845931677527,-0.9269350725681813,-2.7160914405023897,-4.019779691479572,167.84101037773988,0.0,-0.11505661767462559,-8.691373170971794,18.876172101373896,-227.44723373942043
 6.581948427281727,-0.9364607497674181,-2.7301162234919634,-4.019586930140452,167.90395072968687,0.0,-0.1089330502072882,-9.179950419979102,18.039082405236194,-239.9149280564118
 6.585404021911384,-0.9459429208992025,-2.7440056337641487,-4.01939803731069,167.96326856285208,0.0,-0.10264378474457328,-9.742431093012375,17.16573832361865,-252.73337159462653
 6.5888267365070625,-0.9553819540112679,-2.75776225221488,-4.019212840037226,168.01890689265974,0.0,-0.09618699434149117,-10.396415927601561,16.25561473280677,-265.9069476494367
 6.592217188961519,-0.9647782152459926,-2.7713885863151146,-4.01903117158415,168.0708085728921,0.0,-0.0895608728557341,-11.165590152418613,15.30818701325281,-279.43990729279955
 6.59557597998852,-0.97413206895893,-2.7848870732780653,-4.018852871297337,168.1189163069674,0.0,-0.08276363571563942,-12.082601149082134,14.32293158120353,-293.3363296879475
 6.598903693855497,-0.9834438778407565,-2.798260083066001,-4.0186777837618015,168.16317265963824,0.0,-0.07579352407924804,-13.193739335228985,13.299326336321036,-307.600138052861
 6.602200899080293,-0.9927140030426673,-2.8115099212495447,-4.018505758725347,168.20352006961912,0.0,-0.0686488067128292,-14.566895593439622,12.236851281645675,-322.23503914318064
 6.605468149094317,-1.0019428043052399,-2.824638831727161,-4.018336650474983,168.23990086271658,0.0,-0.061327783410591266,-16.305823305319407,11.134989040109103,-337.2445441295124
 6.608705982874226,-1.011130640090747,-2.837648999315055,-4.018170317643561,168.27225726592889,0.0,-0.05382878783141697,-18.577420006778485,9.993225536491822,-352.6319080065287
 6.611914925544154,-1.0202778677189932,-2.850542552214706,-4.0180066227053075,168.3005314223114,0.0,-0.04615019082730683,-21.66838277531683,8.81105064527699,-368.40012827074924
 6.6150954889502955,-1.0293848435066357,-2.863321564366837,-4.017845431866949,168.32466540672985,0.0,-0.03829040531685596,-26.116203046818793,7.587958904337811,-384.55191258795486
 6.618248172209572,-1.0384519229100186,-2.8759880576977452,-4.017686614612554,168.34460124260463,0.0,-0.030247889298051587,-33.060158021155374,6.323450291467961,-401.08964614479714
 6.621373462233959,-1.0474794606715496,-2.8885440042649972,-4.017530043381032,168.36028091965977,0.0,-0.022021148360857945,-45.410892457246945,5.017031038014646,-418.0153660170295
 6.624471834231944,-1.0564678109695824,-2.9009913283097073,-4.017375593635659,168.37164641271488,0.0,-0.013608743312961951,-73.4821707635214,3.6682144889319654,-435.33073173904484
 6.627543752188503,-1.065417327571855,-2.9133319082188582,-4.017223143216967,168.37863970166543,0.0,-0.0050092939110043,-199.62893329202012,2.2765220456505038,-453.0369830711716
 6.630590248738145,-1.0743283639924484,-2.9250111645909103,-3.8336680123339812,168.38120279264203,0.0,0.0037785166891527154,264.6541175458556,0.8413241029008127,-471.0978395553725
 6.63362426300372,-1.0832012736522953,-2.924478556518699,0.17554567170449528,168.37927774044786,0.0,0.012755945754710413,78.3948144049396,-0.6344901591334635,-486.42298053084585
 6.636657949599467,-1.0920364100432127,-2.912343154796055,4.000216020883895,168.37280667233418,0.0,0.021924161228415052,45.61177915002463,-2.133070740655675,-493.98002536702654
 6.639691426626594,-1.1008341268954567,-2.9002088275503755,4.000138170544632,168.36173181315456,0.0,0.03128425826555435,31.964957951426122,-3.6508795288566667,-500.3528210789469
 6.64272481431761,-1.1095947783488085,-2.8880750981140095,4.000058901899805,168.34599551213563,0.0,0.04083724708260986,24.487448871788427,-5.187698580542669,-506.6345644630558
 6.645758235141964,-1.1183187191271502,-2.8759414810832578,3.99997815447693,168.32554027102452,0.0,0.05058404263759923,19.76908028415858,-6.7432915825254405,-512.8180664857151
 6.648791813915791,-1.127006304716528,-2.8638074818869637,3.9998958658945787,168.30030877397007,0.0,0.06052546054026149,16.521972589284154,-8.317402953940373,-518.8958285824855
 6.651825677915909,-1.1356578915466837,-2.8516725963390925,3.999811971597855,168.27024391915674,0.0,0.07066220948791123,14.151835999001394,-9.909756934452489,-524.8600400183598
 6.65485995699819,-1.1442738371760235,-2.8395363101742186,3.9997264047806387,168.23528885213273,0.0,0.08099488290926257,12.346458987048427,-11.52005668435418,-530.702584117944
 6.657894783720446,-1.1528545004800035,-2.8273980985651574,3.9996390963764363,168.19538700107833,0.0,0.09152395094330582,10.92610174378777,-13.14798329727388,-536.4150120932786
 6.6609302934699635,-1.1614002418428817,-2.815257425621647,3.9995499752346313,168.1504821139508,0.0,0.1022497525867339,9.779974764748156,-14.793194828221006,-541.9885510854363
 6.663966624595856,-1.1699114233528147,-2.803113743870819,3.9994589678546055,168.10051829775722,0.0,0.11317248656098206,8.83606988224261,-16.45532523363101,-547.4140785357341
 6.667003918546358,-1.1783884090002374,-2.7909664937179537,3.999365998427119,168.04544005985207,0.0,0.12429220275916081,8.04555698427588,-18.133983342659246,-552.6821362650481
 6.670042320011245,-1.1868315648794974,-2.778815102887249,3.999270988753443,167.98519235140972,0.0,0.13560879128222256,7.374153183910087,-19.82875177575944,-557.7829173287973
 6.673081977069526,-1.1952412593936677,-2.766658985840876,3.9991738585286467,167.9197206132375,0.0,0.1471219739120202,6.797081179715587,-21.539185808421628,-562.7062526681774
 6.676123041342595,-1.2036178634624821,-2.7544975431781973,3.999074524790376,167.84897082387482,0.0,0.15883129294208576,6.295988539013074,-23.264812253136284,-567.4416223282909
 6.6791656681529865,-1.2119617507333214,-2.742330161011261,3.9989729024207494,167.77288955007495,0.0,0.17073610088948354,5.8569921345884195,-25.005128312171255,-571.9781516060478
 6.6822100166889635,-1.2202732977951922,-2.730156210318533,3.9988689037612724,167.6914239998796,0.0,0.18283554891621762,5.469395891158119,-26.75960036528035,-576.3045959999553
 6.685256250175081,-1.2285528843955864,-2.7179750462744057,3.9987624388078045,167.60452207813705,0.0,0.1951285759812002,5.124826002401338,-28.527662813293485,-580.4093665408061
